_id,작성자,별점 점수,내용
658a832626947c0563265063,신상훈남,4.5,"”힘을 원한 게 아니라, 스파이더맨의 삶을 선택한 거예요. 그의 진짜 능력은 우릴 강한 사람으로 느끼게 한다는 거였죠. 모두가 자신만의 능력이 있어요. 우린 저마다의 방식으로 모두가 스파이더맨이에요. 우린 모두 당신을 의지하고 있어요.“\n\n처음 봤을 땐 관객들을 위한 이벤트 정도로 생각했었는데 다시 보니 이 영화는 그것뿐만 아니라 희망적인 메세지로, 스파이더맨이 ‘될 수 없다’며 포기하고 있는 우리들에게 ‘할 수 있다’며 응원과 위로를 해준다. 스파이더맨이 여러 명 등장하는 건, 단순히 우리들의 눈을 즐겁게 해주기 위해서가 아니라, 모두의 이웃인 만큼 우리들도 그들이 될 수도 있다는 뜻이었다. 평범함을 지향했던 마일즈가, 세계에서 가장 멋진 스파이더맨이 된 것처럼.\n\n“거미 인간이 몇이나 더 있는 거지?”\n\n“코믹콘 가봐.”\n\n이 영화를 아이맥스로 보지 못 한 게 한이다. 눈과 귀를 호강시켜줄 수 있는 최대치를 모조리 뽑아낸 영화. 내가 본 영화 중 시각적인 연출로 단연 1등이며, 닥터 스트레인지와 스파이더맨 시리즈를 능가할 정도의 놀라운 그래픽 수준과 만화 원작의 고유 재미를 이토록 재치 있게 잘 살려냈다는 점에서 난 박수를 보내고 싶다. 가만히 보다 보면, 보고 있는 내 자신이 사치스럽다는 생각이 들 정도로 영화가 가진 볼거리는 어마무시하다. 말풍선, 효과음 같은 만화적 요소들을 영화에서 보게 되니 정말 새롭고 즐거웠다.\n\n“총알 피하면서 해킹할 수 있어?”\n“댄서처럼 날렵하게 움직일 수 있어?”\n“폭력에서 오는 죄책감을 스스로 다스릴 수 있나?”\n“맛있는 파이 냄새나면 둥둥 떠다닐 수 있어?”\n”강해질 수 있어? 인정사정없이. 냉철하게.“\n”초능력은?“\n”기백을 보여봐라.“\n\n다 불가능했다. 우린 총알도 피하지 못 하고 죄책감도 다스릴 수 없으며 심지어 파이 냄새를 맡아도 둥둥 떠다닐 수 없었다. 당연했다. 우리는 평범하니까. 하지만,\n\n”무엇보다 수많은 난관에 부딪혀도, 다시 일어설 수 있어?“\n\n이 질문엔 자신 있게 대답할 수 있었다. 그것은 스파이더맨이 가져야 할 기본적이면서도 필수적인 덕목이었고, 그 말은 우리들도 모두 스파이더맨이 될 수 있다는 것이었다. 수많은 적을 순식간에 쓰러뜨리고, 화려한 전투 무기로 전쟁에서 승리하는 영웅이 아니라, 위기에 처한 누군가를 도울 수 있는 슈퍼 히어로, 스파이더맨. 난관에 부딪혀도 절대 포기하지 않는 의지를 가장 중요시 여기고 있는 그들처럼.\n\n”스파이더맨은 무슨 일이 있어도 쓰러지지 않아. 할 수 있어. 일어나.“\n\n나는 등장하는 스파이디들 중 피터 포커가 제일 좋았다. 가장 강력한 빌런 중 하나였던 스콜피온의 공격을 오로지 '무빙' 하나로 다 회피하고 고전 슬랩스틱 액션으로 가볍게 제압한다. 물리 법칙은 그에게 통하지 않는다. 단언컨대 그를 이길 수 있는 건 작가뿐이다. 살짝 부리부리몬 느낌도 나는 듯 했다.\n\n“의무감 때문이든 옳은 일이기 때문이든 다른 이들을 돕는 사람은 의심할 여지없는 진짜 슈퍼 히어로다.”\n\n[이 영화의 명장면 📽️]\n\n1. 피터 파커의 죽음\n\n고블린/프라울러와 벌이는 스피디하고 화려한 액션씬도 너무 스펙타클했고 중간중간 나오는 만화적 표현들은 '이렇게 기발할 수가' 감탄을 자아내기도 했다. 또, 다중 차원이 처음 등장하는 장면인데 이렇게까지 그래픽이 화려할 줄은 예상도 못 했다. 내가 세상에서 제일 잘 한 짓은 ’이렇게 그래픽이 훌륭할지 모르고 영화를 틀었다는 것‘이었고, 제일 못 한 짓은 이 영화를 극장에서 보지 못 했다는 것일 테다. 눈으로 마주할 수 있는 화려함이란 화려함은 다 끌어모은 것 같은 느낌. 보고 있는 이 순간이 마냥 행복했다.\n\n“누구든 스파이더맨이 될 수 있었다고 했죠.”\n\n2. 마일즈의 스파이더맨\n\n자신이 무엇을 해야 하는지 알게 되는 시점이 온다. 마일즈도 마찬가지였다. 다른 차원에서 온 다른 스파이더맨들은 모든 면에서 출중하였지만 그는 그러지 못 했기에 위축된다. ‘내가 할 수 있을까’ 끊임없이 의심하며 일말의 가능성조차 닫아가고 있었다. 그러나, 그는 자신 안에 있는 눈부신 불꽃을 놓치지 않았다. 거미줄을 끊고, 스프레이 들고, 황홀스러운 뉴욕의 저녁에 힘입어 그는 날기 시작한다. 내가 봐왔던 스파이더맨의 모습 중 가장 멋있었다.\n\n”스파이더맨이 되는 건 언제 알아요?“\n\n”알 수 없어. 그게 전부야. 자신을 믿고 뛰어.“\n\n3. 다시 원래 차원으로\n\n마일로가 각성하고 팀에 합류하고 이후부터 나의 위치는 단지 '놀이기구를 탄 승객'에 불과했다. 안전바만 내리면, 전에는 경험하지 못했던 빠르고, 신비로운 바람을 맞이할 때의 짜릿함. 나는 내가 잠시 천장이 화려한 롤러코스터를 타고 있는 줄 알았다. 그 정도로 영상이 가진 양념은 매혹적이었고, 맛 또한 다른 애니메이션 영화랑 비교도 안 될 정도로 일품이었다. 메인 빌런에게 밀려 낭떠러지에 섰을 때의 주인공이 극한으로 발휘해내는 초인적인 힘은 흔하디 흔한 영화의 극적 장치지만, 이 영화가 그 방식을 구사하니까 고급스럽기만 하더라.\n\n”못 할 거라고만 생각하던 일인데 할 수 있었어. 누구든 이 마스크를 쓸 수 있어. 너도 이 마스크를 쓸 수 있어. 전엔 못 믿었다면 이젠 믿길 바랄게. 나도 스파이더맨이니까. 하지만 유일한 스파이더맨은 아니지.”\n\n너무 재밌었고 이렇게나 눈이 즐거울 수 있음에 놀랐다. 내일 그 전율을 또다시 느껴보고 싶어졌다.\n\n저마다의 방식으로 살아가고 있는\n세상의 스파이더맨들에게\n\n”네 안에 있는 눈부신 불꽃이 보여. 네 인생이야. 뭘 선택하든 넌 잘 해낼 거야.“"
658a832626947c0563265064,차지훈,4.5,스파이더맨을 감각적인 영상화를 시키다니..\n보고 있는건 애니메이션이지만\nEDM 내지는 트랜스 음악을 영상으로 시각화 시킨것만 같은\n첨단적인 화려한 일루미네이션이 압권이다.\n영화 다 보고 나서 눈물이 그렇게 나던데\n내 눈이 그만큼 영화를 보며 빠져들어갔고\n자연스레 피로해진 탓이라 생각된다.\n이 기분 좋은 피로를 안겨준\n올해 하반기 최고의 오락영화임에 틀림이 없다!!
658a832626947c0563265065,나쁜피,4.5,"올해 잘 한 일 세 가지!\n첫번 째 퍼스트맨을 아이맥스 레이저로 감상한 것,\n두번 째 스타 이즈 본을 극장에서 관람한 것,\n세번 째 본작을 KT VIP 멤버십 무료로 본 것!\n(한 번 더 돈 내고 봐도 되니깐ㅋ)\n이 작품이 대단한 건 만화라는 장르, 스파이더맨이 가진 서사, 영웅영화의 틀을 반복하면서도 개성있게 재구성한다. 마치 입체주의 미술작품을 보는 것처럼 관객의 시선을 해체된 각각의 오브제 위로 유도한다. 감독이 세 명이나 될만하다. 시각예술의 총아다!!! 스크린에 소환된 장편의 그래피티 같다랄까?\n \n2018-12-15 CGV 건대입구 1관 alone(feat. KT VIP 무료)"
658a832626947c0563265066,Random cul,4.0,이렇게 다양한 스파이더를 볼수있다니.\n살아있는 만화책을 접한 느낌.\n속도감도 빠르고 신선하다.
658a832626947c0563265067,조규식,5.0,"호들갑 잘 떠는 나의 괜한 설레발이라 생각하지만, 우리는 여기서 만화와 영화라는 예술의 서로 다른 두 장르가 각각의 특성을 유지시킨 채 성공적으로 결합되는 역사적인 순간을 목격한 건지도 모른다. 덕후로서 이걸 보고도 흥분하지 않는다는 건 도저히 있을 수가 없는 일이다."
658a832626947c0563265068,-채여니 영화평-,4.5,"감히 원작을 뛰어넘어선 정도일수도 있겠다고 조심히 던져본다. 빈틈하나없는 전개와 스토리, 이렇게까지 힙해도 되나 싶을정도로 세련된 전체 구성과 디자인, 화룡점정으로 내적댄스 불러일으키는 미친 힙합 베이스 ost들 까지.\n+)이 멋진 작품에 참여한 너! 엔딩크레딧에 네 이름보고 얼마나 멋있던지🥰 고마워 너 덕분에 보았어🙏🏻💕"
658a832626947c0563265069,잠소현,5.0,"도저히 5점을 안 주고 못 배길 만큼 마음에 쏙 들었다!\n-\n이 힙함! 이 참신함! 이 기발함!\n아아주우 쌈박해!\n-\n뭔가 멍석을 깔아줬더니 날개를 달기는 커녕 제트기 타고 슝슝 쾌속질주해 버린 제작팀이여.\n.\n영혼을 갈아넣었을 CG팀을 비롯해 모두에게 박수를.\n-\n이것도 영업당해서 봤는데 예고편만 보고 별로일 거라 판단했던 지난 날의 나를 반성한다ㅠㅋ\n-\n용포디에서 보고싶었지만 이미 프라임존은 죄다 매진에 조조도 없어서 여포디에서 관람.\n그나마 여포디에서라도 걸어준게 어디냐며.\n한번 더 보고 싶지만 포디는 이미 다 내려버려서 눈물로 보낼 수 밖에. (개봉시기가 매우 아쉽다ㅠ)\n.\n아맥으로 봤어도 좋았겠지만 포디야말로 최고의 선택.\n-\n분명 2d인데 배경이라던지 만화적인 질감 (도트 무늬랄지) 때문에 3d 안경 없이 3d 영화를 보는 듯한 원근감 같은 게 느껴지는 장면들이 여럿 있었다.\n-\n스파이더맨은 사실 식상한 소재일 수 있는데 애니메이션으로 만들었다는 것, 여러 명의 스파이더맨을 등장시킨 것이 신의 한수.\n.\n애니메까지 접수한 스파이디라니ㅋㅋㅋ\n-\n<베이비 드라이버>만큼이나 너무 좋았던 사운드트랙.\n음악만으로도 N차 하고싶기도 간만.\n-\n캐릭터 디자인이 김씨 였던 거 같은데 엔딩크레딧 보다보니 다른 영화에 비해 유독 한국인으로 보이는 이름들이 많아서 혼자서 괜히 뿌듯했다.\n.\n프로덕션 베이비 중에 '아인'이도 있었던.\n-\n덧. 쿠키 있는 줄 몰랐는데 정말 간만에 맘에 쏙 드는 쿠키까지. (feat. 손가락질)\n이 영화는 종합선물세트☆\nㅡ\n2018. 12. 18. 여의도CGV 4dx관"
658a832626947c056326506a,JH,4.0,"흠잡을 곳 없는 전개와 화려한 영상미, 꽉 찬 사운드까지!\n애니메이션이 보여줄 수 있는 모든 장치를 동원해서 성공적인 세대 교체를 이끌어낸다."
658a832626947c056326506b,망고의 영화 리뷰,4.0,새로운 스파이더맨을 이렇게 감각적이고 쿨하게 그려내는 재능.
658a832626947c056326506c,토르아빠,4.5,누구든 스파이더맨이 될 수 있다!
658a832626947c056326506d,simple이스,4.5,자신을 믿으라고 수 세월 넘게 다양한 방식으로 제일 멋있게 말하는 히어로.
658a832626947c056326506e,오경문,4.5,"역시 진리의 검빨!!!\n""이제 그만 새로나올때도 되지 않았니...?"" 라고 생각했던 내가 틀렸구나. 집에있던 조던1을 다시 신고 나가서 놀고 싶어지네 ㅋㅋ 차원을 넘나들며  뛰어노는 온갖 스파이더맨(들)을 보고있자니 마블덕후는 행복사합니다...\n개인적으로 올해 최고의 애니메이션으로 꼽고싶다.\nR.I.P. Stan Lee.\n-18.12.13 메가박스."
658a832626947c056326506f,JY,3.5,팬서비스 제대로 하네.
658a832626947c0563265070,Movie is my Life,4.5,완전 움직이는 코믹북 그 자체! 이건 애니메이션계에 한 획을 그을만한 작품. 연출이 너무 신선하다. 진짜 스크린에 코믹북 펼쳐놓은 거 같다. 이렇게나 스타일리쉬한 스파이더맨 영화가 나올거라고 누가 상상이나 했을까. 지금까지 나온 스파이더맨 중에 제일 좋다ㅠㅠ 최고다. 어마무시하게 화려한 영상에 음악까지 짱 좋음. 그리고 정말 신기한건 분명 2d로 보는데도 묘하게 3d 안경쓰고 보는듯한 기분이 든다ㅋㅋㅋ 거미줄 타고 다닐때 어찌나 신나던지. 아이맥스3D로 보고싶다.\n2018.12.14
658a832626947c0563265071,윤상욱,4.5,차원을 넘어서는 미친 상상력. 놀랍게도 스파이더맨은 또 혁신에 성공했다.
658a832626947c0563265072,GS,4.0,"""왜 애니메이션인가""에 대한 완벽한 대답. \n일부 단점을 가볍게 무시하는 장점의 쾌감은 영화 관람을 추천하는데 망설임의 여지를 남기지 않는다."
658a832626947c0563265073,P1,3.5,애니메이션으로 만나는 펑키한 히어로 액션.\n-\n정신이 사나운 맛\n솔직히 ost빨이 심하다.
658a832626947c0563265074,Pars Ignari,4.5,"장르 혼합과 이질적인 것들의 뒤섞임은 무시할 수 없는 흐름이다. 몇 세대 뒤에서 찾아온듯한, 형식의 충격적인 진화."
658a832626947c0563265075,미지,3.5,뭔가 이 영화..zzZ\n코멘트도 만화처럼 써야 할 것 같은 기분. \n(BAAAAMMMMMMMM!)
658a832626947c0563265076,크리스 X 엔터테인먼트,4.5,코믹스 속을 100분동안 걸어다니다 나왔다...
658a832626947c0563265077,Dh,4.5,"3D효과, 스토리, 박진감, 유머까지 놓치지 않은 영화\n 스파이더맨 영화를 그동안 많이 보았지만 이정도면 새로운 장을 열어젖힌듯 🔓\n#애니메이션이라 큰기대는 하지 않았는데, 예상을 뛰어 넘었다.\n#IMAX 3D 초강추!! SONY가 간만에 영혼을 갈아넣었구나 👍\n#번역은 역시 갓석희😎\n#자신을 믿고 뛰어. \n#안녕(엄근진)~😆\n#CGV IMAX DIGITAL 3D\n#18.12.12"
658a832626947c0563265078,키스플럼,4.0,"만화책을 찢고 나와 새로운 세계의 스웩이 폭발한다.\n""엑셀시오르 스파이디 (Excelsior Spidey)!!"""
658a832626947c0563265079,장태준,4.5,"캐릭터와 코믹북의 애정이 스크린 밖으로 느껴질정도로 심혈을 기울여서 만들었다는 느낌이 든다. 뛰어난 영상미도 영상미지만, 스토리텔링 조차도 뛰어나다."
658a832626947c056326507a,정재헌,4.0,"새로운 것이 창조되고, 시간이 흘러 클리셰가 되지만, 그렇게 또 다시 새로운 스타일을 찾아가며 언제나 일맥상통하게 세대에게 메세지를 전하는 시리즈의 가장 탁월한 변주."
658a832626947c056326507b,SYSTEM,4.0,코믹스의 활력 자체로 알파이자 오메가\n(Dear. 스탠 리)
658a832626947c056326507c,이현동,4.0,오색빛깔 향연의 상대성 파스텔 지아. 이렇게 황홀할소니!
658a832626947c056326507d,솜휘수,4.5,여태 본 스파이더맨이 이렇게 힙한적이 있었나...\n방사능거미야 왜 나는 안물어..
658a832626947c056326507e,Zelrick,4.0,"아직 안보셨다면 3D, 아이맥스로 보는걸 권장\n-----\nspider verse \n멀티 유니버스, 다중 세계관에서 활약중이던 같으면서 다른 거미들의 모임? 악당 킹핀이 데어데블에서 활약?하는 녀석으로만 생각하고 있었는데 의외였다\n-----\n자신을 믿고 뛰는 장면.  \n반전되는 그 장면은 핸드폰을 꺼내 찍고 싶은 충동이 물씬물씬 그림? 멋있는 씬이였다\n자신을 믿는다는게 참 쉽다라고 생각하는 편이였는데 다시 생각케 하는 이웃의 조언\n-----\n질감? 그림체? 딱 3D용으로 제작한건지 모르겠지만 2D영화임에도 미숙한 상영인지 겹치는 부분 부분이 보였다\nn차를 유도하는건가? 누구를 꼬셔서 갈른지ㅋ\n-----\n애니라고 거부감이 들어도 관람하는걸 미루지?망설이지 말아요 재밋었네요"
658a832626947c056326507f,REZIN,4.5,"만화와 애니메이션의 경계, 2D과 3D의 경계, 차원의 경계, 히어로와 사춘기 소년의 경계. 잘 짜인 각본과 모든 감각을 믹스한 영상으로 모든 경계선을 자유로이 타고 다닌다."
658a832626947c0563265080,황재윤,4.0,지금까지 스파이더맨을 소재로 한 여러 작품들을\n봐왔는데도 신선한 느낌을 받을줄이야.
658a832626947c0563265081,Camellia,4.0,"대개 진짜 덕후들이 하는 말은 믿을만해요. 그러니 사이즈 신경 쓰지 말고 믿고 사봐요. '결국엔 꼭 맞게 되어있다'고 '그 사람'이 그랬으니까. 진짜 꼭 맞더라고, 내 취향에도."
658a832626947c0563265082,양성하,4.5,이 시대의 감각적인 요소들을 총집합시킨 작품
658a832626947c0563265083,안해담,5.0,"소니의 원기옥을 직격으로 맞은 나는, 곧이어 실성을 하고 울부짖기 시작했다.\n영화관 좌석을 뜯어먹다 쫒겨난 내가 겨우 정신을 차렸을 때는, 나의 눈가는 이미 소금기로 끈적이고 있었다.\n[아, 이게 도대체 무슨 경사란 말인가?]\n역사는 2018년을 코믹스타일 시네마토그래피가 절정을 찍은 해로 기록할 것이다."
658a832626947c0563265084,양기연,4.5,"방사능 거미(혹은 돼지)가 얼마나 <위대한 유산>을 남겼든 결국 나를 위대한 히어로로 만드는 진정한 힘은 나를 이해하는 이들과의 연대 속에 나를 믿고 크게 내뻗어보는 도약에서 비롯하는 것처럼, '스파이더맨'이란 프랜차이즈가 얼마나 위대한 유산을 남겼든 결국 매 편의 작품을 위대하게 만드는 진정한 힘은 그 매체만이 할 수 있는 본연의 무언가로부터, 그리고 그 매체를 누구보다 잘 이해하는 이들의 연대로부터 나온다. 코믹북-애니메이션-영화-게임 등 다양한 매체를 아우른 프랜차이즈 자체의 성격을 닮은 멀티버스를 아예 핵심 소재로 차용하고는, 슈퍼히어로 기원 서사의 뻑뻑한 관절마다 애니메이션만이 할 수 있는 것들로만 베이비파우더처럼 덧뿌린 이 작품이 남긴 가장 큰 교훈이다."
658a832626947c0563265085,천지민,5.0,"칭찬을 아낄 수가 없습니다.\n영상과 음악은 감각적입니다. 수사적인 표현이 아니라 정말 감각을 예민하게 만들고 지속적으로 자극해요.\n영상은 오늘날의 카툰 스타일을 적극적으로 활용하고 있습니다. 말풍선, 효과음, 화면 내의 컷 구성, 프레임에 이르기까지요. 이전에도 시도가 없었던 건 아니지만 그럼에도 어설픈 구석이 전혀 엿보이지 않다는 건 대단합니다.\n음악은 세련됨의 극치입니다. 현란하게 펼쳐지는 영상을 쫓아가거나 끌려가지 않고 서로 잘 어우러집니다. 영상과 음악만 보더라도 수십억 들여서 제작한 30초짜리 특별 광고를 쭉 보는 기분입니다. 그만큼 스타일리쉬해요.\n하지만 무엇보다 뛰어난 건 바로 이야기입니다. 왜냐하면 이전까지의 스파이더맨 영화에서 단점으로 지적받았던 요소를 잔뜩 모아놨는데 전혀 지겹거나 고루하지 않거든요.\n스파이더맨의 기원, 영웅으로 자각하기까지의 사전 단계, 구태의연한 스파이더맨식 전개에 일반적으로 비난받기 쉬운 익숙한 주인공에서 새로운 주인공으로의 세대 교체까지. 이처럼 하나라도 삐끗하면 팬과 일반 관객에게서 욕먹기 쉬운 요소를 모두 이야기의 얼개로 삼으면서도 이런 부분들이 아쉽거나 실망스럽게 느껴지지 않습니다. 오히려 이 영화로 인해 앞으로의 마블 시네마틱 유니버스가 이런 방향으로 진행된다면 필연적인 세대 교체를 기꺼이 받아들일 수 있겠다는 생각이 들 정도였습니다.\n그래서 종합적으로 말하자면 여태껏 나왔던 스파이더맨 영화 중에서 가장 완벽하게 느껴집니다. 팬들과 그간 나왔던 여러 작품들까지 온전히 배려하면서도 멋진 세대 교체를 이뤄냈으니까요. 그리고 무엇보다도 영화 전체가 ""스파이더맨이란 무엇인가""에 대한 해답과도 같습니다. 완벽하죠."
658a832626947c0563265086,ode,5.0,실사를 섞어서 토비 맥과이어 넣었어도 됐을 정도
658a832626947c0563265087,kangho,4.5,뻔한 스토리를 다시 살려내는 창의성과 애니메이션으로서 가지고 있는 최대의 장점을 살려 만든 작품..실사화와는  또다른 마블만의 매력을 충분히 느낄 수 있었다
658a832626947c0563265088,강민우,4.0,다른 차원에서 온 5명의 스파이더맨의 각기 다른 매력에 빠져 함께 힙하고 감각적인 OST에 몸을 들썩이다 보니 어느새 영화가 끝나 있었다.
658a832626947c0563265089,방쌤,4.0,"""또 스파이더맨이야..??""에서 시작된 시큰둥함과 피로감이, 감탄과 재미로  바뀌는 데에는 그다지 오랜 시간이 걸리지 않았다..^^ 빤할 줄 알았던 이야기는 예상과 달리 흥미진진하게 전개되고, 살아 움직이는 코믹북을 보고 있는 듯한 독특한 연출, 속도감있는 전개와 시각을 만족시키는 현란한 액션 장면 등.. 기존의 <스파이더맨> 시리즈와는 또다른 매력을 선사하는 작품이다~"
658a832626947c056326508a,백준,4.5,21.2.23\n비주얼 아트의 평행우주에 돌비 사운드를 섞는다면?\n취향 씹어먹는 움직이는 코믹북. 안좋아할 수가 없지.
658a832626947c056326508b,Cinephile,3.5,"영웅물의 전형적인 전개를 벗어나지 않기에 후반부로 갈수록 기대감이 떨어지나, 코믹스 형식을 영화 스타일로 멋스럽게 활용하면서 힙합 배경음악과의 호흡도 준수하게 유지했다. 특히 영웅의 특성을 살려 공간의 위아래를 역전시키는 표현법이 흥미롭다."
658a832626947c056326508c,CHB,4.0,"이미 너무나 많은 스파이더맨 영화의 평행 우주를 경험해 온 우리에게 또다른 새삼스러운 첨언이 선사해줄 수 있는 거의 모든 것이 담겼다. 입이 떡 벌어지는 작화는 비단 아름다울 뿐 아니라 연출의 함의에도 절묘하게 수렴한다. 백 퍼센트 좋은 의미로, 이로써 스파이더맨의 리부트를 영원히 끝장냈다."
658a832626947c056326508d,U2,4.5,완전 취향저격 탕탕!\n늦게나마 스크린으로 본 것이 신의 한 수.\n보는 내내 재밌다는 생각을 몇 번이나 했는지.!\n두 시간이 순삭됨을 느낄 수 있었다.\n원래도 좋아했던 스파이더맨 더 좋아졌다ㅠ\n2019년 02월 20일에 봄.\n.\n.\n두 번 봐도 지루할 틈이 없었다.\n오히려 더 재밌게 봤을 정도로!\n다시 한번 더 스크린으로 사운드 빵빵하게 보고싶다.\n스파이더 피그 너무 너무 귀여워ㅠㅠ\n돼지한테 물린거였다니\n별점 4.5에서 5점으로 추가했다!!\n2019년 07월 27일에 봄.
658a832626947c056326508e,정진영,4.5,만화적 감각으로 새로운 스파이더맨을 탄생시키다.
658a832626947c056326508f,지윤,4.0,소니는 실사영화 그만 하고 애니메이션만 만들자.\n혹여 너무 유치하면 어떡하나 걱정했던 내가 한심할만큼 완벽한 애니메이션이다.\n그래도 그 어린 소녀버전의 스파이더맨은 다시 보고 싶지 않다....
658a832626947c0563265090,최소윤,1.5,돼지랑 일본애 나오는 순간 몰입도 확깬다
658a832626947c0563265091,간지하울,4.0,"비주얼 혁명! 현란하고 매력넘친다.\n스파이더맨 혼자 어벤져스 찍는건 반칙이지ㅋ\n#대애박 #취향저격 #올해의 애니메이션 \n#2021년 실사판 나온다에 한표.\n#Spider Comics’ Universe\nIMAX, 4DX 중에 한번은 더보는걸로."
